,name,party,state,district,context,le,eg
2286,Thomas R. Suozzi,democrat,New York,3,candidate,"[{'year': 2016, 'le': 0.12405621300000001}]","[{'year': 2016, 'eg': 0.39224027398665395}, {'year': 2018, 'eg': 0.3082093296687661}]"
2287,Nydia M. Vel_quez,democrat,New York,7,candidate,"[{'year': 2016, 'le': 1.873912454}]","[{'year': 2016, 'eg': -0.22893426030157066}]"
2288,Daniel M. Donovan Jr.,republican,New York,11,candidate,"[{'year': 2016, 'le': 2.6910691260000004}]","[{'year': 2016, 'eg': 0.35162761502951717}]"
2289,Adriano Espaillat,democrat,New York,13,candidate,"[{'year': 2016, 'le': 0.60995847}]","[{'year': 2016, 'eg': -0.2603226779606565}, {'year': 2018, 'eg': -0.34853268165799633}]"
2290,John J. Faso,republican,New York,19,candidate,"[{'year': 2016, 'le': 1.826547146}]","[{'year': 2016, 'eg': 0.46953960341469986}]"
2291,Claudia Tenney,republican,New York,22,candidate,"[{'year': 2016, 'le': 1.190975785}]","[{'year': 2016, 'eg': 0.46436170572063523}]"
2292,John Katko,republican,New York,24,candidate,"[{'year': 2016, 'le': 4.896695137}]","[{'year': 2016, 'eg': 0.3738892112012529}]"
2293,Alma S. Adams,democrat,North Carolina,12,candidate,"[{'year': 2016, 'le': 0.587624311}]","[{'year': 2016, 'eg': 0.15952190094474664}]"
2294,Ted Budd,republican,North Carolina,13,candidate,"[{'year': 2016, 'le': 1.0731936690000001}]","[{'year': 2016, 'eg': 0.3779353684471099}, {'year': 2018, 'eg': 0.4400417720281088}]"
2295,Warren Davidson,republican,Ohio,8,candidate,"[{'year': 2016, 'le': 0.68691951}]","[{'year': 2016, 'eg': 0.08207221986691489}, {'year': 2018, 'eg': 0.1684831101392777}]"
2296,Dwight Evans,democrat,Pennsylvania,2,candidate,"[{'year': 2016, 'le': 1.14066875}]","[{'year': 2016, 'eg': -0.3035398230088496}]"
2297,Ryan A. Costello,republican,Pennsylvania,6,candidate,"[{'year': 2016, 'le': 0.6800610420000001}]","[{'year': 2016, 'eg': 0.3552483108900347}]"
2298,Brian Fitzpatrick,republican,Pennsylvania,8,candidate,"[{'year': 2016, 'le': 2.0176117419999997}]","[{'year': 2016, 'eg': 0.4114879023575566}]"
2299,Lloyd K. Smucker,republican,Pennsylvania,16,candidate,"[{'year': 2016, 'le': 0.799009144}]","[{'year': 2016, 'eg': 0.39138007413002396}]"
2300,John J. Duncan JR.,republican,Tennessee,2,candidate,"[{'year': 2016, 'le': 0.488161325}]","[{'year': 2016, 'eg': -0.012906970119919104}]"
2301,David Kustoff,republican,Tennessee,8,candidate,"[{'year': 2016, 'le': 1.163880229}]","[{'year': 2016, 'eg': 0.0633336044961147}, {'year': 2018, 'eg': 0.12441764480863315}]"
2302,Vicente Gonzalez,democrat,Texas,15,candidate,"[{'year': 2016, 'le': 0.09852921199999999}]","[{'year': 2016, 'eg': 0.3037288918688972}, {'year': 2018, 'eg': 0.29083991699129863}]"
2303,Jodey Arrington,republican,Texas,19,candidate,"[{'year': 2016, 'le': 1.254743338}]","[{'year': 2016, 'eg': -0.3665093991890896}, {'year': 2018, 'eg': -0.004522613065326633}]"
2304,Scott W. Taylor,republican,Virginia,2,candidate,"[{'year': 2016, 'le': 1.367009401}]","[{'year': 2016, 'eg': 0.2712764073452749}]"
2305,A. Donald McEachin,democrat,Virginia,4,candidate,"[{'year': 2016, 'le': 0.172426119}]","[{'year': 2016, 'eg': 0.34306055570940647}, {'year': 2018, 'eg': 0.23342026452873732}]"
2306,Tom A. Garrett Jr.,republican,Virginia,5,candidate,"[{'year': 2016, 'le': 0.9244331720000001}]","[{'year': 2016, 'eg': 0.33344919216495306}]"
2307,Dave Brat,republican,Virginia,7,candidate,"[{'year': 2016, 'le': 0.44520992}]","[{'year': 2016, 'eg': 0.3473031387556275}]"
2308,Barbara Comstock,republican,Virginia,10,candidate,"[{'year': 2016, 'le': 3.706298351}]","[{'year': 2016, 'eg': 0.442316969228885}]"
2309,Pramila Jayapal,democrat,Washington,7,candidate,"[{'year': 2016, 'le': 0.135477662}]","[{'year': 2016, 'eg': -0.4999973597638573}, {'year': 2018, 'eg': -0.17122055533456132}]"
2310,Alexander X. Mooney,republican,West Virginia,2,candidate,"[{'year': 2016, 'le': 0.473071426}]","[{'year': 2016, 'eg': 0.3363772343748709}]"
2311,Evan H. Jenkins,republican,West Virginia,3,candidate,"[{'year': 2016, 'le': 0.44705086899999996}]","[{'year': 2016, 'eg': 0.0609360831902456}]"
2312,Paul D. Ryan,republican,Wisconsin,1,candidate,"[{'year': 2016, 'le': 0.65403688}]","[{'year': 2016, 'eg': 0.15259072111109542}]"
2313,Mike Gallagher,republican,Wisconsin,8,candidate,"[{'year': 2016, 'le': 1.92051208}]","[{'year': 2016, 'eg': 0.24652537247787124}, {'year': 2018, 'eg': 0.22581773497904337}]"
2314,Robert Aderholt,republican,Alabama,4,candidate,[],"[{'year': 2018, 'eg': -0.09645233775961276}]"
2315,Terri Sewell,democrat,Alabama,7,candidate,[],"[{'year': 2018, 'eg': -0.4780401029799697}]"
2316,Raul Grijalva,democrat,Arizona,3,candidate,[],"[{'year': 2018, 'eg': 0.22269633128711327}]"
2317,Debbie Lesko,republican,Arizona,8,candidate,[],"[{'year': 2018, 'eg': 0.3907255508069523}]"
2318,Greg Stanton,democrat,Arizona,9,candidate,[],"[{'year': 2018, 'eg': 0.2782924075101916}]"
2319,Doris Matsui,democrat,California,6,candidate,[],"[{'year': 2018, 'eg': -0.4999950480095474}]"
2320,Josh Harder,democrat,California,10,candidate,[],"[{'year': 2018, 'eg': 0.45498422712933756}]"
2321,TJ Cox,democrat,California,21,candidate,[],"[{'year': 2018, 'eg': 0.49242184199408534}]"
2322,Devin G. Nunes,republican,California,22,candidate,[],"[{'year': 2018, 'eg': 0.4455614064277652}]"
2323,Katie Hill,democrat,California,25,candidate,[],"[{'year': 2018, 'eg': 0.41268131024969185}]"
2324,Ted W. Lieu,democrat,California,33,candidate,[],"[{'year': 2018, 'eg': 0.09943425174199322}]"
2325,Jimmy Gomez,democrat,California,34,candidate,[],"[{'year': 2018, 'eg': -0.22540913459639514}]"
2326,Gil Cisneros,democrat,California,39,candidate,[],"[{'year': 2018, 'eg': 0.468861628606384}]"
2327,Nanette Diaz Barragan,democrat,California,44,candidate,[],"[{'year': 2018, 'eg': -0.49999302270412077}]"
2328,Katie Porter,democrat,California,45,candidate,[],"[{'year': 2018, 'eg': 0.4589831274628303}]"
2329,Harley Rouda,democrat,California,48,candidate,[],"[{'year': 2018, 'eg': 0.4289635470387058}]"
2330,Mike Levin,democrat,California,49,candidate,[],"[{'year': 2018, 'eg': 0.37162322475680437}]"
2331,Joe Neguse,democrat,Colorado,2,candidate,[],"[{'year': 2018, 'eg': 0.23362222315112838}]"
2332,Jason Crow,democrat,Colorado,6,candidate,[],"[{'year': 2018, 'eg': 0.387684283065709}]"
2333,John B Larson,democrat,Connecticut,1,candidate,[],"[{'year': 2018, 'eg': 0.2441818049171956}]"
2334,Rosa L DeLauro,democrat,Connecticut,3,candidate,[],"[{'year': 2018, 'eg': 0.25006198217133724}]"
2335,Jahana Hayes,democrat,Connecticut,5,candidate,[],"[{'year': 2018, 'eg': 0.3974595808825703}]"
2336,John H. Rutherford,republican,Florida,4,candidate,[],"[{'year': 2018, 'eg': 0.17195192643128243}]"
2337,Michael Waltz,republican,Florida,6,candidate,[],"[{'year': 2018, 'eg': 0.37372358376617343}]"
2338,Ross Spano,republican,Florida,15,candidate,[],"[{'year': 2018, 'eg': 0.43959696286230615}]"
2339,Greg Steube,republican,Florida,17,candidate,[],"[{'year': 2018, 'eg': 0.25482738631972174}]"
2340,Ted Deutch,democrat,Florida,22,candidate,[],"[{'year': 2018, 'eg': 0.259529432315584}]"
2341,Frederica Wilson,democrat,Florida,24,candidate,[],"[{'year': 2018, 'eg': 0.5}]"
2342,Debbie Mucarsel-Powell,democrat,Florida,26,candidate,[],"[{'year': 2018, 'eg': 0.48251194394309377}]"
2343,Donna Shalala,democrat,Florida,27,candidate,[],"[{'year': 2018, 'eg': 0.44000459249522933}]"
2344,"Earl L. """"""""Buddy"""""""" Carter",republican,Georgia,1,candidate,[],"[{'year': 2018, 'eg': 0.34523082937414984}]"
2345,Sanford Bishop,democrat,Georgia,2,candidate,[],"[{'year': 2018, 'eg': 0.30701746730607277}]"
2346,"Henry C """"""""Hank"""""""" Johnson Jr",democrat,Georgia,4,candidate,[],"[{'year': 2018, 'eg': -0.07693492931314468}]"
2347,John R. Lewis,democrat,Georgia,5,candidate,[],"[{'year': 2018, 'eg': -0.49999636899704436}]"
2348,Lucy McBath,democrat,Georgia,6,candidate,[],"[{'year': 2018, 'eg': 0.48970707918262285}]"
2349,Jody Hice,republican,Georgia,10,candidate,[],"[{'year': 2018, 'eg': 0.24216393875831999}]"
2350,Russ Fulcher,republican,Idaho,1,candidate,[],"[{'year': 2018, 'eg': 0.1800827755190133}]"
2351,Robin Kelly,democrat,Illinois,2,candidate,[],"[{'year': 2018, 'eg': -0.12110681782436632}]"
2352,Jesus \Chuy\ Garcia,democrat,Illinois,4,candidate,[],"[{'year': 2018, 'eg': -0.2316970437273225}]"
2353,Sean Casten,democrat,Illinois,6,candidate,[],"[{'year': 2018, 'eg': 0.4284980630599215}]"
2354,Lauren Underwood,democrat,Illinois,14,candidate,[],"[{'year': 2018, 'eg': 0.4499661842738367}]"
2355,John M. Shimkus,republican,Illinois,15,candidate,[],"[{'year': 2018, 'eg': 0.08145284967606647}]"
2356,Darin Lahood,republican,Illinois,18,candidate,[],"[{'year': 2018, 'eg': 0.15533452522708321}]"
2357,Jim Baird,republican,Indiana,4,candidate,[],"[{'year': 2018, 'eg': 0.21880358319385504}]"
2358,Greg Pence,republican,Indiana,6,candidate,[],"[{'year': 2018, 'eg': 0.19043876124206746}]"
2359,Andre D. Carson,democrat,Indiana,7,candidate,[],"[{'year': 2018, 'eg': 0.20274729314877113}]"
2360,Larry D. Bucshon,republican,Indiana,8,candidate,[],"[{'year': 2018, 'eg': 0.21140975312230087}]"
2361,Abby Finkenauer,democrat,Iowa,1,candidate,[],"[{'year': 2018, 'eg': 0.4494409755776486}]"
2362,Cindy Axne,democrat,Iowa,3,candidate,[],"[{'year': 2018, 'eg': 0.4783629621520263}]"
2363,Steve Watkins,republican,Kansas,2,candidate,[],"[{'year': 2018, 'eg': 0.491544762135042}]"
2364,Sharice Davids,democrat,Kansas,3,candidate,[],"[{'year': 2018, 'eg': 0.40337762055412957}]"
2365,Ron Estes,republican,Kansas,4,candidate,[],"[{'year': 2018, 'eg': 0.3112759741731323}]"
2366,Ralph Abraham,republican,Louisiana,5,candidate,[],"[{'year': 2018, 'eg': 0.13429130236753503}]"
2367,Jared F. Golden,democrat,Maine,2,candidate,[],"[{'year': 2018, 'eg': 0.48967910694421246}]"
2368,C.A. Dutch Ruppersberger,democrat,Maryland,2,candidate,[],"[{'year': 2018, 'eg': -0.04689239275360546}]"
2369,John Sarbanes,democrat,Maryland,3,candidate,[],"[{'year': 2018, 'eg': -0.12789721195834733}]"
2370,David Trone,democrat,Maryland,6,candidate,[],"[{'year': 2018, 'eg': 0.19100592093374294}]"
2371,Elijah Cummings,democrat,Maryland,7,candidate,[],"[{'year': 2018, 'eg': -0.40902189199616673}]"
2372,Lori Loureiro Trahan,democrat,Massachusetts,3,candidate,[],"[{'year': 2018, 'eg': 0.21456751406058133}]"
2373,"Joseph P. Kennedy, III",democrat,Massachusetts,4,candidate,[],"[{'year': 2018, 'eg': -0.4771807374828696}]"
2374,Ayanna S. Pressley,democrat,Massachusetts,7,candidate,[],"[{'year': 2018, 'eg': -0.4825190212829668}]"
2375,Bill Keating,democrat,Massachusetts,9,candidate,[],"[{'year': 2018, 'eg': 0.31204773900372923}]"
2376,Elissa Slotkin,democrat,Michigan,8,candidate,[],"[{'year': 2018, 'eg': 0.46165905039037686}]"
2377,Andy Levin,democrat,Michigan,9,candidate,[],"[{'year': 2018, 'eg': 0.27144301835744983}]"
2378,Haley Stevens,democrat,Michigan,11,candidate,[],"[{'year': 2018, 'eg': 0.43317773389075553}]"
2379,Rashida Tlaib,democrat,Michigan,13,candidate,[],"[{'year': 2018, 'eg': -0.3423578316751486}]"
2380,Jim Hagedorn,republican,Minnesota,1,candidate,[],"[{'year': 2018, 'eg': -0.001263453118517731}]"
2381,Pete Stauber,republican,Minnesota,8,candidate,[],"[{'year': 2018, 'eg': -0.00718466253568462}]"
2382,Michael Guest,republican,Mississippi,3,candidate,[],"[{'year': 2018, 'eg': 0.24415305261766776}]"
2383,Lacy Clay,democrat,Missouri,1,candidate,[],"[{'year': 2018, 'eg': -0.1338514806378132}]"
2384,"Emanuel Cleaver, II",democrat,Missouri,5,candidate,[],"[{'year': 2018, 'eg': 0.23941892629983966}]"
2385,Susie Lee,democrat,Nevada,3,candidate,[],"[{'year': 2018, 'eg': 0.4093749126387297}]"
2386,Chris Pappas,democrat,New Hampshire,1,candidate,[],"[{'year': 2018, 'eg': 0.414489123450809}]"
2387,Anne McLane Kuster,democrat,New Hampshire,2,candidate,[],"[{'year': 2018, 'eg': 0.3664056774101285}]"
2388,Jeff Van Drew,democrat,New Jersey,2,candidate,[],"[{'year': 2018, 'eg': 0.4232939701118194}]"
2389,Andy Kim,democrat,New Jersey,3,candidate,[],"[{'year': 2018, 'eg': 0.48705661914460285}]"
2390,Josh Gottheimer,democrat,New Jersey,5,candidate,[],"[{'year': 2018, 'eg': 0.363197967020406}]"
2391,Tom Malinowski,democrat,New Jersey,7,candidate,[],"[{'year': 2018, 'eg': 0.4498082059353911}]"
2392,Mikie Sherrill,democrat,New Jersey,11,candidate,[],"[{'year': 2018, 'eg': 0.353631626768529}]"
2393,Debra A Haaland,democrat,New Mexico,1,candidate,[],"[{'year': 2018, 'eg': 0.27192348753020124}]"
2394,Xochitl Torres Small,democrat,New Mexico,2,candidate,[],"[{'year': 2018, 'eg': 0.48132553097522784}]"
2395,Ben R Lujan,democrat,New Mexico,3,candidate,[],"[{'year': 2018, 'eg': 0.17833706965899393}]"
2396,Perry Gershon,democrat,New York,1,candidate,[],"[{'year': 2018, 'eg': 0.4901871114188696}]"
2397,Max N. Rose,democrat,New York,11,candidate,[],"[{'year': 2018, 'eg': 0.4146133952220135}]"
2398,Alexandria Ocasio-Cortez,democrat,New York,14,candidate,[],"[{'year': 2018, 'eg': -0.14527208860938784}]"
2399,Antonio Delgado,democrat,New York,19,candidate,[],"[{'year': 2018, 'eg': 0.41917315425055385}]"
2400,Anthony J. Brindisi,democrat,New York,22,candidate,[],"[{'year': 2018, 'eg': 0.47661337834179895}]"
2401,"Thomas W. Reed, II",republican,New York,23,candidate,[],"[{'year': 2018, 'eg': 0.4425603434647674}]"
2402,Dana Balter,democrat,New York,24,candidate,[],"[{'year': 2018, 'eg': 0.4909281817588501}]"
2403,Joseph D. Morelle,democrat,New York,25,candidate,[],"[{'year': 2018, 'eg': 0.290330223604324}]"
2404,Nathan D. McMurray,democrat,New York,27,candidate,[],"[{'year': 2018, 'eg': 0.4521205748335086}]"
2405,David Price,democrat,North Carolina,4,candidate,[],"[{'year': 2018, 'eg': 0.0166591974880127}]"
2406,B. Mark Walker,republican,North Carolina,6,candidate,[],"[{'year': 2018, 'eg': 0.36968279645519764}]"
2407,Mark Harris,republican,North Carolina,9,candidate,[],"[{'year': 2018, 'eg': 0.4968024561664138}]"
2408,Bob Latta,republican,Ohio,5,candidate,[],"[{'year': 2018, 'eg': 0.22881385812557076}]"
2409,Mike Turner,republican,Ohio,10,candidate,[],"[{'year': 2018, 'eg': 0.3623911176107282}]"
2410,Troy Balderson,republican,Ohio,12,candidate,[],"[{'year': 2018, 'eg': 0.4577780574686738}]"
2411,Anthony Gonzalez,republican,Ohio,16,candidate,[],"[{'year': 2018, 'eg': 0.3653798672049648}]"
2412,Kevin Hern,republican,Oklahoma,1,candidate,[],"[{'year': 2018, 'eg': 0.31401503331740205}]"
2413,Kendra Horn,democrat,Oklahoma,5,candidate,[],"[{'year': 2018, 'eg': 0.4860353197187814}]"
2414,Peter DeFazio,democrat,Oregon,4,candidate,[],"[{'year': 2018, 'eg': 0.3490317597809559}]"
2415,Brian K__Fitzpatrick,republican,Pennsylvania,1,candidate,[],"[{'year': 2018, 'eg': 0.474811854529136}]"
2416,Brendan F__Boyle,democrat,Pennsylvania,2,candidate,[],"[{'year': 2018, 'eg': -0.08033389113881435}]"
2417,Dwight__Evans,democrat,Pennsylvania,3,candidate,[],"[{'year': 2018, 'eg': -0.3676123468735085}]"
2418,Madeleine__Dean Cunnane,democrat,Pennsylvania,4,candidate,[],"[{'year': 2018, 'eg': 0.22955425221702688}]"
2419,Mary Gay__Scanlon,democrat,Pennsylvania,5,candidate,[],"[{'year': 2018, 'eg': 0.19622990738856763}]"
2420,Christina Jampoler__Houlahan,democrat,Pennsylvania,6,candidate,[],"[{'year': 2018, 'eg': 0.3224849914520853}]"
2421,Susan Ellis__Wild,democrat,Pennsylvania,7,candidate,[],"[{'year': 2018, 'eg': 0.39981425277576244}]"
2422,Matthew Alton__Cartwright,democrat,Pennsylvania,8,candidate,[],"[{'year': 2018, 'eg': 0.4071629473819943}]"
2423,Daniel__Meuser,republican,Pennsylvania,9,candidate,[],"[{'year': 2018, 'eg': 0.3050914525141909}]"
2424,Scott G__Perry,republican,Pennsylvania,10,candidate,[],"[{'year': 2018, 'eg': 0.473556263379067}]"
2425,Lloyd K__Smucker,republican,Pennsylvania,11,candidate,[],"[{'year': 2018, 'eg': 0.32048316905873536}]"
2426,Thomas A__Marino,republican,Pennsylvania,12,candidate,[],"[{'year': 2018, 'eg': 0.1792538708830862}]"
2427,John__Joyce,republican,Pennsylvania,13,candidate,[],"[{'year': 2018, 'eg': 0.09015817361983053}]"
2428,Guy L__Reschenthaler,republican,Pennsylvania,14,candidate,[],"[{'year': 2018, 'eg': 0.34189690059172956}]"
2429,Glenn William  Thompson Jr.,republican,Pennsylvania,15,candidate,[],"[{'year': 2018, 'eg': 0.14315684889888822}]"
2430,George J  Kelly Jr.,republican,Pennsylvania,16,candidate,[],"[{'year': 2018, 'eg': 0.4571716032256589}]"
2431,Conor James__Lamb,democrat,Pennsylvania,17,candidate,[],"[{'year': 2018, 'eg': 0.3748567935892671}]"
2432,Michael F  Doyle Jr.,democrat,Pennsylvania,18,candidate,[],"[{'year': 2018, 'eg': -0.49999567982304555}]"
2433,Joe Cunningham,democrat,South Carolina,1,candidate,[],"[{'year': 2018, 'eg': 0.4861498157831564}]"
2434,William Timmons,republican,South Carolina,4,candidate,[],"[{'year': 2018, 'eg': 0.2698790735806518}]"
2435,Ralph W Norman,republican,South Carolina,5,candidate,[],"[{'year': 2018, 'eg': 0.3446087561700707}]"
2436,James E Jim Clyburn,democrat,South Carolina,6,candidate,[],"[{'year': 2018, 'eg': 0.08106504289527353}]"
2437,Tim Burchett,republican,Tennessee,2,candidate,[],"[{'year': 2018, 'eg': 0.17121014442994803}]"
2438,John Rose,republican,Tennessee,6,candidate,[],"[{'year': 2018, 'eg': 0.08816836857763126}]"
2439,Mark E. Green,republican,Tennessee,7,candidate,[],"[{'year': 2018, 'eg': 0.1524584879552173}]"
2440,Dan Crenshaw,republican,Texas,2,candidate,[],"[{'year': 2018, 'eg': 0.42712383064026244}]"
2441,Van Taylor,republican,Texas,3,candidate,[],"[{'year': 2018, 'eg': 0.39989152381836157}]"
2442,Lance Gooden,republican,Texas,5,candidate,[],"[{'year': 2018, 'eg': 0.2520369247805563}]"
2443,Ron Wright,republican,Texas,6,candidate,[],"[{'year': 2018, 'eg': 0.4234110028823396}]"
2444,Lizzie Pannill Fletcher,democrat,Texas,7,candidate,[],"[{'year': 2018, 'eg': 0.44944191526307364}]"
2445,Veronica Escobar,democrat,Texas,16,candidate,[],"[{'year': 2018, 'eg': 0.08565423594528869}]"
2446,Chip Roy,republican,Texas,21,candidate,[],"[{'year': 2018, 'eg': 0.4738926578756112}]"
2447,Kenny E Marchant,republican,Texas,24,candidate,[],"[{'year': 2018, 'eg': 0.4693073366284764}]"
2448,Michael Cloud,republican,Texas,27,candidate,[],"[{'year': 2018, 'eg': 0.2628591126260118}]"
2449,Sylvia R. Garcia,democrat,Texas,29,candidate,[],"[{'year': 2018, 'eg': -0.011421859839651386}]"
2450,John Carter,republican,Texas,31,candidate,[],"[{'year': 2018, 'eg': 0.4709202921606814}]"
2451,Colin Allred,democrat,Texas,32,candidate,[],"[{'year': 2018, 'eg': 0.43481967926855813}]"
2452,Filemon B. Vela,democrat,Texas,34,candidate,[],"[{'year': 2018, 'eg': 0.30022786367321835}]"
2453,John Curtis,republican,Utah,3,candidate,[],"[{'year': 2018, 'eg': 0.09758245833623068}]"
2454,Ben McAdams,democrat,Utah,4,candidate,[],"[{'year': 2018, 'eg': 0.49742638457167687}]"
2455,"Robert J. """"Rob"""" Wittman",republican,Virginia,1,candidate,[],"[{'year': 2018, 'eg': 0.39525776796817835}]"
2456,Elaine G. Luria,democrat,Virginia,2,candidate,[],"[{'year': 2018, 'eg': 0.4776444769568398}]"
2457,"Denver L. Riggleman, III",republican,Virginia,5,candidate,[],"[{'year': 2018, 'eg': 0.4347175855348218}]"
2458,Ben L. Cline,republican,Virginia,6,candidate,[],"[{'year': 2018, 'eg': 0.3051617580683567}]"
2459,Abigail A. Spanberger,democrat,Virginia,7,candidate,[],"[{'year': 2018, 'eg': 0.4806090856853715}]"
2460,"Donald S. Beyer, Jr.",democrat,Virginia,8,candidate,[],"[{'year': 2018, 'eg': -0.024212620247083892}]"
2461,Jennifer T. Wexton,democrat,Virginia,10,candidate,[],"[{'year': 2018, 'eg': 0.3762517163093571}]"
2462,Gerald Edward Connolly,democrat,Virginia,11,candidate,[],"[{'year': 2018, 'eg': 0.05825790754257908}]"
2463,Kim Schrier,democrat,Washington,8,candidate,[],"[{'year': 2018, 'eg': 0.45170208620155433}]"
2464,David B McKinley,republican,West Virginia,1,candidate,[],"[{'year': 2018, 'eg': 0.20850192216493285}]"
2465,Carol Miller,republican,West Virginia,3,candidate,[],"[{'year': 2018, 'eg': 0.37253764608395007}]"
2466,Bryan Steil,republican,Wisconsin,1,candidate,[],"[{'year': 2018, 'eg': 0.377095264004033}]"
2467,Gwen S. Moore,democrat,Wisconsin,4,candidate,[],"[{'year': 2018, 'eg': -0.03973642099404219}]"
2468,US-republican-average,republican,US,NA,US,"[{'year': 1976, 'le': 1.0110452640806444}, {'year': 1978, 'le': 1.0067137934562223}, {'year': 1980, 'le': 1.0064260583179734}, {'year': 1982, 'le': 1.000041367891953}, {'year': 1984, 'le': 1.0071090513264376}, {'year': 1986, 'le': 1.0186331689609198}, {'year': 1988, 'le': 0.9922387928813963}, {'year': 1990, 'le': 1.0020276971331783}, {'year': 1992, 'le': 0.9710514633896721}, {'year': 1994, 'le': 1.0182794325584104}, {'year': 1996, 'le': 1.017287340531177}, {'year': 1998, 'le': 1.0120689067499993}, {'year': 2000, 'le': 1.017414233147197}, {'year': 2002, 'le': 1.0104984250420561}, {'year': 2004, 'le': 1.0166486049488361}, {'year': 2006, 'le': 1.0084483078267905}, {'year': 2008, 'le': 0.9793842150953482}, {'year': 2010, 'le': 1.0107316705977012}, {'year': 2012, 'le': 1.0011126893041464}, {'year': 2014, 'le': 1.0051732538958331}, {'year': 2016, 'le': 1.0107499090436782}, {'year': 2018, 'le': nan}]","[{'year': 1976, 'eg': 0.019627357466029068}, {'year': 1978, 'eg': 0.0007113695121435598}, {'year': 1980, 'eg': 0.01980797719068496}, {'year': 1982, 'eg': 0.035048223838690586}, {'year': 1984, 'eg': 0.008919262355109417}, {'year': 1986, 'eg': 0.040732124711907396}, {'year': 1988, 'eg': 0.033786774319106525}, {'year': 1990, 'eg': -0.001487375773008403}, {'year': 1992, 'eg': -0.014838017957992238}, {'year': 1994, 'eg': -0.015315528714001055}, {'year': 1996, 'eg': 0.039294394550688234}, {'year': 1998, 'eg': 0.023613047994186686}, {'year': 2000, 'eg': 0.037297233956508254}, {'year': 2002, 'eg': 0.006242210429466463}, {'year': 2004, 'eg': 0.032759462309669564}, {'year': 2006, 'eg': 0.07905186107884829}, {'year': 2008, 'eg': 0.04205352397321543}, {'year': 2010, 'eg': 0.0004367401017132954}, {'year': 2012, 'eg': 0.048967612940541035}, {'year': 2014, 'eg': 0.03221304211180792}, {'year': 2016, 'eg': -inf}, {'year': 2018, 'eg': 0.06004579392610337}]"
